id_puesto,municipio,zona,num_puesto,nombre_puesto,votos_camilo,votos_sanchez,votos_nanclares,votos_carvalho_2022,votos_hoyos,votos_zuluaga,votos_creemos,votos_pacto,votos_cd_total,nombre_norm,PUESTO,DIRECCIÓN,lat,lon,COMUNA,tipo_match,pct_medellin_camilo,pct_zona_camilo,pct_medellin_carvalho,pct_zona_carvalho,pct_medellin_sanchez,pct_zona_sanchez,pct_medellin_nanclares,pct_zona_nanclares,pct_medellin_hoyos,pct_zona_hoyos,pct_medellin_creemos,pct_zona_creemos,pct_medellin_pacto,pct_zona_pacto,pct_medellin_cd,pct_zona_cd
31_3,MEDELLIN,31,3.0,INSTITUTO SAN CARLOS,126,25,46,589,223,169,1753,679,3648,INSTITUTO SAN CARLOS,INST.SAN CARLOS DE LA SALLE,DIAG. 79 # 15-123,6.2231485,-75.600054,16COMUNA 16 BELEN,manual,1.912,31.4214,2.4576,38.2965,0.879,15.1515,1.4945,27.5449,1.4343,36.4975,1.0574,19.2447,0.401,12.7035,1.2212,23.4146
31_4,MEDELLIN,31,4.0,I.E.ALCALDIA DE MEDELLIN,17,8,14,114,42,76,1209,1010,1887,I.E.ALCALDIA DE MEDELLIN,I.E.ALCALDIA DE MEDELLIN,CL 2B NO 79-80,6.212395,-75.6033683,16COMUNA 16 BELEN,exacto,0.258,4.2394,0.4757,7.4122,0.2813,4.8485,0.4548,8.3832,0.2701,6.874,0.7292,13.2726,0.5964,18.8962,0.6317,12.1117
31_5,MEDELLIN,31,5.0,COLEGIO PADRE MANYANET,74,30,25,317,102,81,1350,575,2212,COLEGIO PADRE MANYANET,COLEGIO PADRE MANYANET,CARRERA 84F No. 8 - 29,6.2196838,-75.6088012,16COMUNA 16 BELEN,exacto,1.1229,18.4539,1.3227,20.6112,1.0549,18.1818,0.8122,14.9701,0.656,16.6939,0.8143,14.8205,0.3396,10.7577,0.7405,14.1977
31_6,MEDELLIN,31,6.0,I.E. CAPILLA DEL ROSARIO,15,12,12,50,19,37,495,408,731,I.E. CAPILLA DEL ROSARIO,I.E.CAMPILLAS DEL ROSARIO,CALLE 6 SUR No. 79 - 195,6.2051797,-75.6021386,16COMUNA 16 BELEN,fuzzy,0.2276,3.7406,0.2086,3.251,0.4219,7.2727,0.3899,7.1856,0.1222,3.1097,0.2986,5.4342,0.2409,7.6333,0.2447,4.6919
31_7,MEDELLIN,31,7.0,IE ANTONIO RICAURTE,21,16,4,33,18,31,503,596,624,IE ANTONIO RICAURTE,IE ANTONIO RICAURTE,CRA 80 No 2-11,6.2111736,-75.6033137,16COMUNA 16 BELEN,exacto,0.3187,5.2369,0.1377,2.1456,0.5626,9.697,0.13,2.3952,0.1158,2.946,0.3034,5.522,0.352,11.1506,0.2089,4.0051
31_8,MEDELLIN,31,8.0,COL LA INMACULADA,61,46,30,103,95,75,1258,693,2142,COL LA INMACULADA,COL LA INMACULADA,CRA 76 No 12-57,6.221235,-75.5983757,16COMUNA 16 BELEN,exacto,0.9256,15.212,0.4298,6.697,1.6174,27.8788,0.9747,17.9641,0.611,15.5483,0.7588,13.8105,0.4092,12.9654,0.717,13.7484
32_1,MEDELLIN,32,1.0,I.E.RAMON GIRALDO CEBALLOS,48,13,24,245,83,108,1349,857,2334,I.E.RAMON GIRALDO CEBALLOS,I.E.RAMON GIRALDO CEBALLOS,CL 21 NO 82A 56,6.2266378,-75.604409,16COMUNA 16 BELEN,exacto,0.7284,20.5128,1.0223,24.6479,0.4571,16.0494,0.7797,22.2222,0.5338,25.6966,0.8137,23.6916,0.5061,21.636,0.7813,25.0027
32_2,MEDELLIN,32,2.0,UNIVERSIDAD DE MEDELLIN,98,31,37,411,99,116,1757,1145,2807,UNIVERSIDAD DE MEDELLIN,UNIVERSIDAD DE MEDELLIN,KR 87 # 30-65,6.230437,-75.6102397,16COMUNA 16 BELEN,exacto,1.4871,41.8803,1.7149,41.3481,1.09,38.2716,1.2021,34.2593,0.6367,30.6502,1.0598,30.857,0.6762,28.9068,0.9396,30.0696
32_3,MEDELLIN,32,3.0,I.E HORACIO MUÑOZ SUESCUN,46,12,23,216,80,80,1028,648,2082,I.E HORACIO MUÃ‘OZ SUESCUN,I.E HORACIO MUÑOZ SUESCUN,CL 32 # 86-35,6.2343401,-75.6093606,16COMUNA 16 BELEN,fuzzy,0.698,19.6581,0.9013,21.7304,0.4219,14.8148,0.7472,21.2963,0.5145,24.7678,0.6201,18.0541,0.3827,16.3595,0.6969,22.3032
32_4,MEDELLIN,32,4.0,I.E.REPUBLICA DE VENEZUELA,9,6,5,52,32,31,775,532,1032,I.E.REPUBLICA DE VENEZUELA,I.E.REPUBLICA DE VENEZUELA,CL 31C # 89C-62,6.2346004,-75.6145772,16COMUNA 16 BELEN,exacto,0.1366,3.8462,0.217,5.2314,0.211,7.4074,0.1624,4.6296,0.2058,9.9071,0.4675,13.6108,0.3142,13.431,0.3455,11.0552
32_5,MEDELLIN,32,5.0,I. E. SAN ROBERTO BELARMINO,21,11,16,54,22,31,483,465,679,I. E. SAN ROBERTO BELARMINO,I. E. SAN ROBERTO BELARMINO,CALLE 32B No. 83 - 39,6.2353674,-75.6067552,16COMUNA 16 BELEN,exacto,0.3187,8.9744,0.2253,5.4326,0.3868,13.5802,0.5198,14.8148,0.1415,6.8111,0.2913,8.4826,0.2746,11.7395,0.2273,7.2737
32_6,MEDELLIN,32,6.0,INST. SALESIANO PEDRO JUSTO BERRIO,11,5,2,16,3,14,198,148,253,INST. SALESIANO PEDRO JUSTO BERRIO,INSTITUTO PEDRO JUSTO BERRIO,CRA 87A No 32A-107,6.2367936,-75.6113159,16COMUNA 16 BELEN,fuzzy,0.1669,4.7009,0.0668,1.6097,0.1758,6.1728,0.065,1.8519,0.0193,0.9288,0.1194,3.4773,0.0874,3.7364,0.0847,2.7102
32_7,MEDELLIN,32,7.0,IE PEDRO OCTAVIO AMADO,1,3,1,0,4,2,104,166,148,IE PEDRO OCTAVIO AMADO,IE PEDRO OCTAVIO AMADO,CR 88A  No 18A - 15,6.2220479,-75.6107039,16COMUNA 16 BELEN,exacto,0.0152,0.4274,0.0,0.0,0.1055,3.7037,0.0325,0.9259,0.0257,1.2384,0.0627,1.8265,0.098,4.1909,0.0495,1.5854
4_1,MEDELLIN,4,1.0,I.E. BARRIO SANTA CRUZ,3,7,10,27,13,38,618,1048,792,I.E. BARRIO SANTA CRUZ,I.E. BARRIO SANTA CRUZ,CL 103 # 43A - 45,6.2921997,-75.5505565,02COMUNA 2 SANTA CRUZ,exacto,0.0455,12.5,0.1127,28.7234,0.2461,35.0,0.3249,55.5556,0.0836,36.1111,0.3728,27.2607,0.6189,33.2276,0.2651,28.863
4_2,MEDELLIN,4,2.0,SEC. ESC. ARZOBISPO GARCIA,6,8,6,30,10,45,952,1035,1039,SEC. ESC. ARZOBISPO GARCIA,SEC. ESC. ARZOBISPO GARCIA,KR 49 # 98-48,6.290176,-75.5560204,02COMUNA 2 SANTA CRUZ,exacto,0.091,25.0,0.1252,31.9149,0.2813,40.0,0.1949,33.3333,0.0643,27.7778,0.5742,41.9938,0.6112,32.8155,0.3478,37.8644
4_3,MEDELLIN,4,3.0,I.E. REPUBLICA DE HONDURAS,15,5,2,37,13,38,697,1071,913,I.E. REPUBLICA DE HONDURAS,I.E. REPUBLICA DE HONDURAS,KR 50B # 97A-30,6.290896,-75.5594336,02COMUNA 2 SANTA CRUZ,exacto,0.2276,62.5,0.1544,39.3617,0.1758,25.0,0.065,11.1111,0.0836,36.1111,0.4204,30.7455,0.6325,33.9569,0.3056,33.2726
5_1,MEDELLIN,5,1.0,I.E. MONTECARLO GUILLERMO GAVIRIA CORREA,12,6,9,50,26,47,934,1699,1511,I.E. MONTECARLO GUILLERMO GAVIRIA CORREA,IE MONTECARLO GUILLERMO GAVIRIA,CARRERA 36 # 85 B 140,6.278153,-75.54657,03COMUNA 3 MANRIQUE,fuzzy,0.1821,20.0,0.2086,23.8095,0.211,12.0,0.2924,19.1489,0.1672,19.2593,0.5634,20.9511,1.0033,23.4571,0.5058,25.0041
5_2,MEDELLIN,5,2.0,IE LAS NIEVES,14,10,7,38,19,66,789,1243,999,IE LAS NIEVES,IE LAS NIEVES,CLL 82 No 39 - 69,6.2736359,-75.5490417,03COMUNA 3 MANRIQUE,exacto,0.2124,23.3333,0.1586,18.0952,0.3516,20.0,0.2274,14.8936,0.1222,14.0741,0.4759,17.6985,0.734,17.1614,0.3344,16.5315
5_3,MEDELLIN,5,3.0,I.E. MANUELA BELTRAN,7,8,16,50,38,37,804,593,1068,I.E. MANUELA BELTRAN,I.E. MANUELA BELTRAN,KR 37 # 71-47,6.2661811,-75.5485417,03COMUNA 3 MANRIQUE,exacto,0.1062,11.6667,0.2086,23.8095,0.2813,16.0,0.5198,34.0426,0.2444,28.1481,0.4849,18.035,0.3502,8.1872,0.3575,17.6733
5_4,MEDELLIN,5,4.0,SEC ESC SAN JOSE (IE MANUELA BELTRAN),17,10,6,62,34,59,1141,1624,1357,SEC ESC SAN JOSE (IE MANUELA BELTRAN),SEC ESC SAN JOSE (IE MANUELA BELTRAN),CL 71 No 33-18,6.2655756,-75.5459176,03COMUNA 3 MANRIQUE,exacto,0.258,28.3333,0.2587,29.5238,0.3516,20.0,0.1949,12.766,0.2187,25.1852,0.6882,25.5944,0.959,22.4216,0.4543,22.4557
5_5,MEDELLIN,5,5.0,I.E.RAMON MUNERA LOPERA,4,3,2,7,9,11,203,729,304,I.E.RAMON MUNERA LOPERA,I.E.RAMON MUNERA LOPERA,Cra 30A  # 77 - 04,6.2693528,-75.5436412,03COMUNA 3 MANRIQUE,exacto,0.0607,6.6667,0.0292,3.3333,0.1055,6.0,0.065,4.2553,0.0579,6.6667,0.1224,4.5536,0.4305,10.0649,0.1018,5.0306
5_6,MEDELLIN,5,6.0,IE BELLO ORIENTE,1,1,1,0,2,3,51,189,113,IE BELLO ORIENTE,IE BELLO ORIENTE,CRA 23B No 84B-27,6.2768963,-75.5382173,03COMUNA 3 MANRIQUE,exacto,0.0152,1.6667,0.0,0.0,0.0352,2.0,0.0325,2.1277,0.0129,1.4815,0.0308,1.144,0.1116,2.6094,0.0378,1.8699
5_7,MEDELLIN,5,7.0,IE JOSE ROBERTO VASQUEZ,3,5,1,3,1,11,168,405,198,IE JOSE ROBERTO VASQUEZ,IE JOSE ROBERTO VASQUEZ,CLL 76 No 39-160,6.2686053,-75.5501702,03COMUNA 3 MANRIQUE,exacto,0.0455,5.0,0.0125,1.4286,0.1758,10.0,0.0325,2.1277,0.0064,0.7407,0.1013,3.7685,0.2392,5.5916,0.0663,3.2765
5_8,MEDELLIN,5,8.0,SEC. ESC. BALDOMERO SANIN CANO,2,7,5,0,6,30,368,761,493,SEC. ESC. BALDOMERO SANIN CANO,,,6.26903,-75.54831,,,0.0303,3.3333,0.0,0.0,0.2461,14.0,0.1624,10.6383,0.0386,4.4444,0.222,8.2548,0.4494,10.5067,0.165,8.1582
6_1,MEDELLIN,6,1.0,I.E. JOSE ANTONIO GALAN,9,12,13,49,23,46,889,1098,1190,I.E. JOSE ANTONIO GALAN,I.E. JOSE ANTONIO GALAN,KR 44A NO 93-87,6.28494,-75.5521444,03COMUNA 3 MANRIQUE,exacto,0.1366,15.2542,0.2045,27.6836,0.4219,30.0,0.4224,43.3333,0.1479,30.6667,0.5362,30.105,0.6484,27.3952,0.3984,27.9934
6_2,MEDELLIN,6,2.0,I.E. HERNAN TORO AGUDELO,25,19,11,72,26,63,1277,1552,1923,I.E. HERNAN TORO AGUDELO,I.E. HERNAN TORO AGUDELO,Cra 45 # 72-80,6.2682192,-75.5548092,03COMUNA 3 MANRIQUE,exacto,0.3794,42.3729,0.3004,40.678,0.6681,47.5,0.3574,36.6667,0.1672,34.6667,0.7702,43.2442,0.9165,38.7226,0.6437,45.2364
6_3,MEDELLIN,6,3.0,IE RODRIGO LARA BONILLA - SEDE LA SUSANA,19,4,6,44,21,21,540,802,804,IE RODRIGO LARA BONILLA - SEDE LA SUSANA,SEC ESC SUSANA D. (IE RODRIGO LARA BONI),KR 41B # 66E-50,6.2624287,-75.5532465,03COMUNA 3 MANRIQUE,manual,0.2883,32.2034,0.1836,24.8588,0.1406,10.0,0.1949,20.0,0.1351,28.0,0.3257,18.2865,0.4736,20.01,0.2691,18.9132
6_4,MEDELLIN,6,4.0,IE SAN JUAN BAUTISTA DE LA SALLE,6,5,0,12,5,19,247,556,334,IE SAN JUAN BAUTISTA DE LA SALLE,IE SAN JUAN BAUTISTA DE LA SALLE,CLL 93 No 40-42,6.284409,-75.5493091,03COMUNA 3 MANRIQUE,exacto,0.091,10.1695,0.0501,6.7797,0.1758,12.5,0.0,0.0,0.0322,6.6667,0.149,8.3644,0.3283,13.8723,0.1118,7.857
7_1,MEDELLIN,7,1.0,COL AGUSTINIANO DE SAN NICOLAS,27,6,10,85,34,184,1281,1325,2131,COL AGUSTINIANO DE SAN NICOLAS,COL AGUSTINIANO DE SAN NICOLAS,KR 48 # 93-13,6.284794,-75.5555856,04COMUNA 4 ARANJUEZ,exacto,0.4097,24.5455,0.3547,24.3553,0.211,11.1111,0.3249,17.2414,0.2187,26.5625,0.7727,24.4,0.7825,20.0121,0.7133,27.6538
7_2,MEDELLIN,7,2.0,I.E. MONSEÑOR FRANCISCO CRISTOBAL TORO,30,13,10,101,25,94,1039,1101,1627,I.E. MONSEÃ‘OR FRANCISCO CRISTOBAL TORO,I.E. MONSEÑOR FCO. CRISTOBAL T,Cra 50D # 90-49,6.2825483,-75.5604068,04COMUNA 4 ARANJUEZ,fuzzy,0.4552,27.2727,0.4214,28.9398,0.4571,24.0741,0.3249,17.2414,0.1608,19.5312,0.6267,19.7905,0.6502,16.6289,0.5446,21.1134
7_3,MEDELLIN,7,3.0,I.E. GILBERTO ALZATE AVENDAÑO,11,7,16,82,19,77,1023,1267,1348,I.E. GILBERTO ALZATE AVENDAÃ‘O,I.E. GILBERTO ALZATE AVENDAÑO,CL 92 # 51A-100,6.2836258,-75.5626718,04COMUNA 4 ARANJUEZ,fuzzy,0.1669,10.0,0.3422,23.4957,0.2461,12.963,0.5198,27.5862,0.1222,14.8438,0.617,19.4857,0.7482,19.1361,0.4512,17.4929
7_4,MEDELLIN,7,4.0,I.E. CAMPO VALDES,22,14,12,55,30,52,1010,1365,1314,I.E. CAMPO VALDES,I.E. CAMPO VALDES,CL 83 # 47-33,6.2752956,-75.5556649,04COMUNA 4 ARANJUEZ,exacto,0.3338,20.0,0.2295,15.7593,0.4923,25.9259,0.3899,20.6897,0.193,23.4375,0.6092,19.2381,0.8061,20.6162,0.4399,17.0516
7_5,MEDELLIN,7,5.0,I.E.SAN JUAN BOSCO,8,3,3,12,8,17,277,408,400,I.E.SAN JUAN BOSCO,I.E.SAN JUAN BOSCO,CALLE 82 # 50C-10,6.2758977,-75.5610219,04COMUNA 4 ARANJUEZ,exacto,0.1214,7.2727,0.0501,3.4384,0.1055,5.5556,0.0975,5.1724,0.0515,6.25,0.1671,5.2762,0.2409,6.1622,0.1339,5.1908
7_6,MEDELLIN,7,6.0,I.E. JOSE EUSEBIO CARO,7,4,5,6,6,18,277,449,370,I.E. JOSE EUSEBIO CARO,IE JOSE EUSEVIO CARO,CRA 50B No 93 - 106,6.2855519,-75.5587869,04COMUNA 4 ARANJUEZ,fuzzy,0.1062,6.3636,0.025,1.7192,0.1406,7.4074,0.1624,8.6207,0.0386,4.6875,0.1671,5.2762,0.2651,6.7815,0.1239,4.8015
7_7,MEDELLIN,7,7.0,IE LORENZA VILLEGAS DE SANTOS,5,4,1,5,3,19,231,470,372,IE LORENZA VILLEGAS DE SANTOS,IE LORENZA VILLEGAS DE SANTOS,CRA 51 No 87 - 40,6.2802524,-75.5607509,04COMUNA 4 ARANJUEZ,exacto,0.0759,4.5455,0.0209,1.4327,0.1406,7.4074,0.0325,1.7241,0.0193,2.3438,0.1393,4.4,0.2775,7.0986,0.1245,4.8274
7_8,MEDELLIN,7,8.0,SEC ESC TOMAS CARRASQUILLA No 1,0,3,1,3,3,7,112,236,144,SEC ESC TOMAS CARRASQUILLA NO 1,SEC ESC TOMAS CARRASQUILLA No 1,CRA 52 No 92 - 05,6.2838164,-75.563192,04COMUNA 4 ARANJUEZ,exacto,0.0,0.0,0.0125,0.8596,0.1055,5.5556,0.0325,1.7241,0.0193,2.3438,0.0676,2.1333,0.1394,3.5644,0.0482,1.8687
8_1,MEDELLIN,8,1.0,I.E. ALFONSO MORA NARANJO,14,15,14,87,14,81,1000,1003,1523,I.E. ALFONSO MORA NARANJO,I.E. ALFONSO MORA NARANJO,KR 48A # 77-68,6.271335,-75.5572578,04COMUNA 4 ARANJUEZ,exacto,0.2124,13.7255,0.363,26.3636,0.5274,19.7368,0.4548,22.5806,0.09,11.8644,0.6032,27.2257,0.5923,16.0045,0.5098,24.5289
8_2,MEDELLIN,8,2.0,I.E. JOSE MARIA BRAVO MARQUEZ,18,10,9,54,22,43,577,863,1035,I.E. JOSE MARIA BRAVO MARQUEZ,I.E. JOSE MARIA BRAVO MARQUEZ,CL 70 # 47A-04,6.2656458,-75.557353,04COMUNA 4 ARANJUEZ,exacto,0.2731,17.6471,0.2253,16.3636,0.3516,13.1579,0.2924,14.5161,0.1415,18.6441,0.348,15.7092,0.5096,13.7705,0.3465,16.6694
8_3,MEDELLIN,8,3.0,I.E. FRANCISCO MIRANDA,31,9,12,65,38,58,934,1373,1637,I.E. FRANCISCO MIRANDA,I.E. FRANCISCO MIRANDA,KR 51C # 79-56,6.2741152,-75.5635754,04COMUNA 4 ARANJUEZ,exacto,0.4704,30.3922,0.2712,19.697,0.3165,11.8421,0.3899,19.3548,0.2444,32.2034,0.5634,25.4288,0.8108,21.9084,0.548,26.365
8_4,MEDELLIN,8,4.0,I.E. JAVIERA LONDOÑO SEVILLA,28,31,16,100,33,32,683,1785,1262,I.E. JAVIERA LONDOÃ‘O SEVILLA,,,6.267915,-75.564933,,,0.4249,27.451,0.4173,30.303,1.09,40.7895,0.5198,25.8065,0.2122,27.9661,0.412,18.5952,1.0541,28.4825,0.4225,20.3253
8_5,MEDELLIN,8,5.0,I.E. EL BOSQUE,5,1,5,22,9,9,214,660,368,I.E. EL BOSQUE,I.E. EL BOSQUE,Cra 58 # 85B 81,6.2798373,-75.5672473,04COMUNA 4 ARANJUEZ,exacto,0.0759,4.902,0.0918,6.6667,0.0352,1.3158,0.1624,8.0645,0.0579,7.6271,0.1291,5.8263,0.3898,10.5314,0.1232,5.9269
8_6,MEDELLIN,8,6.0,SEC ESC JULIO ARBOLEDA,2,1,2,2,1,6,145,266,193,SEC ESC JULIO ARBOLEDA,SEC ESC JULIO ARBOLEDA,CRA 51 No 78-15,6.2726019,-75.5624789,04COMUNA 4 ARANJUEZ,exacto,0.0303,1.9608,0.0083,0.6061,0.0352,1.3158,0.065,3.2258,0.0064,0.8475,0.0875,3.9477,0.1571,4.2445,0.0646,3.1084
8_7,MEDELLIN,8,7.0,SEC. ESC. PORFIRIO BARBA JACOB,2,7,0,0,0,1,48,92,73,SEC. ESC. PORFIRIO BARBA JACOB,ESCUELA SECCION PORFIRIO BARBA JACOB,CARRERA 47 No 74 20,6.2689592,-75.5564298,04COMUNA 4 ARANJUEZ,fuzzy,0.0303,1.9608,0.0,0.0,0.2461,9.2105,0.0,0.0,0.0,0.0,0.029,1.3068,0.0543,1.468,0.0244,1.1757
8_8,MEDELLIN,8,8.0,IE FE Y ALEGRIA LUIS AMIGO MORAVIA,2,2,4,0,1,3,72,225,118,IE FE Y ALEGRIA LUIS AMIGO MORAVIA,IE FE Y ALEGRIA LUIS AMIGO MORAVIA,CARRERA 58 No 84 40,6.279136,-75.5664082,04COMUNA 4 ARANJUEZ,exacto,0.0303,1.9608,0.0,0.0,0.0703,2.6316,0.13,6.4516,0.0064,0.8475,0.0434,1.9603,0.1329,3.5902,0.0395,1.9005
9_1,MEDELLIN,9,1.0,I.E. JULIO CESAR GARCIA,32,6,15,113,37,66,1089,937,1869,I.E. JULIO CESAR GARCIA,I.E. JULIO CESAR GARCIA,CL 111A # 65-26,6.3064327,-75.5641527,05COMUNA 5 CASTILLA,exacto,0.4856,26.8908,0.4715,24.197,0.211,15.7895,0.4873,34.8837,0.238,24.8322,0.6569,25.824,0.5533,18.1203,0.6256,26.4394
9_2,MEDELLIN,9,2.0,IE DIEGO ECHAVARRIA MISAS,30,7,9,83,41,83,1199,1107,1974,IE DIEGO ECHAVARRIA MISAS,IE DIEGO ECHAVARRIA MISAS,CALLE 111 No 70 68,6.3085715,-75.5691596,05COMUNA 5 CASTILLA,exacto,0.4552,25.2101,0.3463,17.773,0.2461,18.4211,0.2924,20.9302,0.2637,27.5168,0.7232,28.4325,0.6537,21.4079,0.6608,27.9247
9_3,MEDELLIN,9,3.0,I.E. PBRO ANTONIO JOSE BERNAL LONDOÑO SJ,29,7,11,130,41,59,712,1175,1415,I.E. PBRO ANTONIO JOSE BERNAL LONDOÃ‘O SJ,IE PRESBITERO ANTONIO JOSE BERNAL LONDOÑ,CL 105A # 63A-200,6.301311,-75.559322,05COMUNA 5 CASTILLA,fuzzy,0.4401,24.3697,0.5424,27.8373,0.2461,18.4211,0.3574,25.5814,0.2637,27.5168,0.4295,16.884,0.6939,22.7229,0.4737,20.017
9_4,MEDELLIN,9,4.0,I.E.SEBASTIAN DE BELALCAZAR,5,2,0,15,2,19,255,395,369,I.E.SEBASTIAN DE BELALCAZAR,I.E.SEBASTIAN DE BELALCAZAR,CALLE 103EE  # 63D-185,6.297786,-75.564457,05COMUNA 5 CASTILLA,exacto,0.0759,4.2017,0.0626,3.212,0.0703,5.2632,0.0,0.0,0.0129,1.3423,0.1538,6.047,0.2333,7.6388,0.1235,5.22
9_5,MEDELLIN,9,5.0,SEC ESC TRICENTENARIO,18,14,5,109,24,47,749,1169,1116,SEC ESC TRICENTENARIO,SEC ESC TRICENTENARIO,CRA 63A No 94A-23,6.289385,-75.5662072,05COMUNA 5 CASTILLA,exacto,0.2731,15.1261,0.4548,23.3405,0.4923,36.8421,0.1624,11.6279,0.1544,16.1074,0.4518,17.7614,0.6903,22.6068,0.3736,15.7872
9_6,MEDELLIN,9,6.0,SEC ESC TOSCANA,5,2,3,17,4,14,213,388,326,SEC ESC TOSCANA,SEC ESC TOSCANA,CLL 111G No 64A-16,6.3062684,-75.5593297,05COMUNA 5 CASTILLA,exacto,0.0759,4.2017,0.0709,3.6403,0.0703,5.2632,0.0975,6.9767,0.0257,2.6846,0.1285,5.051,0.2291,7.5034,0.1091,4.6117
90_1,MEDELLIN,90,1.0,ESTADIO ATANASIO GIRARDOT,88,10,45,369,195,161,2140,1894,4498,ESTADIO ATANASIO GIRARDOT,ESTADIO ATANASIO GIRARDOT,CL 48 # 73 - 10,6.2566311,-75.5900927,,exacto,1.3354,51.1628,1.5397,55.2395,0.3516,38.4615,1.462,56.25,1.2542,50.1285,1.2908,54.3423,1.1185,61.9562,1.5057,54.8938
90_2,MEDELLIN,90,2.0,PLAZA MAYOR CTRO EXPOS. CONVEN,84,16,35,299,194,143,1798,1163,3696,PLAZA MAYOR CTRO EXPOS. CONVEN,PLAZA MAYOR CTRO EXPOS. CONVEN,CL 41 # 55 - 35,6.2417615,-75.5768265,,exacto,1.2747,48.8372,1.2476,44.7605,0.5626,61.5385,1.1371,43.75,1.2477,49.8715,1.0845,45.6577,0.6868,38.0438,1.2372,45.1062
98_1,MEDELLIN,98,1.0,RECLUSION DE MUJERES PEDREGAL MEDELLIN,0,0,0,0,0,1,4,9,9,RECLUSION DE MUJERES PEDREGAL MEDELLIN,RECLUSION DE MUJERES PEDREGAL MEDELLIN,KM 6 VIA AL MAR FINCA LA TERES,6.2835613,-75.6280858,,exacto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,20.0,0.0053,20.4545,0.003,20.4545
98_2,MEDELLIN,98,2.0,ESTABLECIMIENTO CARCELARIO PEDREGAL MEDE,0,0,0,0,0,0,0,15,7,ESTABLECIMIENTO CARCELARIO PEDREGAL MEDE,ESTABLECIMIENTO CARCELARIO PEDREGAL MEDE,KM 6 VIA AL MAR FINCA LA TERES,6.28354,-75.6281234,,exacto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089,34.0909,0.0023,15.9091
98_3,MEDELLIN,98,3.0,CENTRO CARLOS LLERAS RESTREPO,1,0,1,0,0,0,16,20,28,CENTRO CARLOS LLERAS RESTREPO,CENTRO CARLOS LLERAS RESTREPO,CALLE 65C No. 94C-80,6.2852513,-75.6025792,,exacto,0.0152,100.0,0.0,0.0,0.0,0.0,0.0325,100.0,0.0,0.0,0.0097,80.0,0.0118,45.4545,0.0094,63.6364
99_1,MEDELLIN,99,1.0,CENTRO EDUCATIVO EL MANZANILLO,3,2,0,0,5,5,147,71,213,CENTRO EDUCATIVO EL MANZANILLO,CENTRO EDUCATIVO EL MANZANILLO,CLL 5A SUR No 89A - 11 VEREDA MANZANILLO,6.2068986,-75.6140905,17CORREGIMIENTO ALTAVISTA,exacto,0.0455,1.4085,0.0,0.0,0.0703,1.8692,0.0,0.0,0.0322,1.4535,0.0887,1.5715,0.0419,0.5395,0.0713,1.4838
99_10,MEDELLIN,99,10.0,IE FE Y ALEGRIA EL LIMONAR,10,7,3,33,18,42,483,1229,810,IE FE Y ALEGRIA EL LIMONAR,IE FE Y ALEGRIA EL LIMONAR,CL 55 SUR No 60 A-13 SAN ANTONIO DE PRADO,6.174708,-75.6421088,18CORR.  SAN ANTONIO DE PRADO,exacto,0.1517,4.6948,0.1377,17.6471,0.2461,6.5421,0.0975,2.4793,0.1158,5.2326,0.2913,5.1636,0.7258,9.3382,0.2711,5.6426
99_17,MEDELLIN,99,17.0,IE HECTOR ROGELIO MONTOYA,2,2,1,2,7,9,183,168,247,IE HECTOR ROGELIO MONTOYA,IE HECTOR ROGELIO MONTOYA,CLL 20 No 32-60,6.3435988,-75.6887088,19CORREGIMIENTO PALMITAS,exacto,0.0303,0.939,0.0083,1.0695,0.0703,1.8692,0.0325,0.8264,0.045,2.0349,0.1104,1.9564,0.0992,1.2765,0.0827,1.7207
99_2,MEDELLIN,99,2.0,C.E. MARIA PAULINA TABORDA,1,0,0,0,0,0,24,36,32,C.E. MARIA PAULINA TABORDA,,,6.247855,-75.636229,,,0.0152,0.4695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.2566,0.0213,0.2735,0.0107,0.2229
99_3,MEDELLIN,99,3.0,I.E. DEBORA ARANGO PEREZ,7,3,5,32,15,81,571,844,754,I.E. DEBORA ARANGO PEREZ,I.E. DEBORA ARANGO PEREZ,CL 18 No 103-60 ALTAVISTA,6.2209074,-75.6137259,17CORREGIMIENTO ALTAVISTA,exacto,0.1062,3.2864,0.1335,17.1123,0.1055,2.8037,0.1624,4.1322,0.0965,4.3605,0.3444,6.1043,0.4984,6.4129,0.2524,5.2525
99_33,MEDELLIN,99,33.0,CASA DE GOBIERNO SANTA ELENA,17,2,6,120,18,32,315,330,615,CASA DE GOBIERNO SANTA ELENA,CASA DE GOBIERNO SANTA ELENA,SANTA ELENA,6.209568,-75.4976222,21CORREGIMIENTO SANTA ELENA,exacto,0.258,7.9812,0.5007,64.1711,0.0703,1.8692,0.1949,4.9587,0.1158,5.2326,0.19,3.3675,0.1949,2.5074,0.2059,4.2842
